lea_id,school_id,lea_name,school_name,school_year,school_level,growth_zscore_all_ela,growth_zscore_all_math,prime_rank_all_1yr_ela,prime_rank_all_1yr_math
017121,1050,Hale R-I,Hale High,2023,Middle,0.0413,0.0508,125,140
017121,1050,Hale R-I,Hale High,2024,Middle,0.148,0.2585,30,12
017121,1050,Hale R-I,Hale High,2025,Middle,-0.0652,-0.087,329,345
017121,4020,Hale R-I,Hale Elementary,2018,Elementary,0.0313,0.2376,397,36
017121,4020,Hale R-I,Hale Elementary,2019,Elementary,-0.038,0.1724,746,87
017121,4020,Hale R-I,Hale Elementary,2021,Elementary,0.0665,0.0427,252,408
017121,4020,Hale R-I,Hale Elementary,2022,Elementary,-0.0173,0.0166,620,521
017121,4020,Hale R-I,Hale Elementary,2023,Elementary,-0.0199,0.0417,595,395
017121,4020,Hale R-I,Hale Elementary,2024,Elementary,0.0981,0.0317,208,452
017121,4020,Hale R-I,Hale Elementary,2025,Elementary,0.0462,-0.0231,367,628
017122,1050,Tina-Avalon R-II,Tina-Avalon High,2018,Middle,0.0753,0.1945,36,15
017122,1050,Tina-Avalon R-II,Tina-Avalon High,2019,Middle,0.038,0.0665,96,82
017122,1050,Tina-Avalon R-II,Tina-Avalon High,2021,Middle,0.0617,-0.0522,83,272
017122,1050,Tina-Avalon R-II,Tina-Avalon High,2022,Middle,0.0453,0.0644,124,126
017122,1050,Tina-Avalon R-II,Tina-Avalon High,2023,Middle,-0.1723,0.174,470,30
017122,1050,Tina-Avalon R-II,Tina-Avalon High,2024,Middle,0.1145,0.0416,53,164
017122,1050,Tina-Avalon R-II,Tina-Avalon High,2025,Middle,-0.0919,0.2884,377,8
017122,4020,Tina-Avalon R-II,Tina-Avalon Elementary,2018,Elementary,0.0243,0.2479,437,31
017122,4020,Tina-Avalon R-II,Tina-Avalon Elementary,2019,Elementary,0.0142,0.1871,465,72
017122,4020,Tina-Avalon R-II,Tina-Avalon Elementary,2021,Elementary,-0.0095,0.2422,536,48
017122,4020,Tina-Avalon R-II,Tina-Avalon Elementary,2022,Elementary,0.2022,0.1111,41,231
017122,4020,Tina-Avalon R-II,Tina-Avalon Elementary,2023,Elementary,-0.1013,-0.0684,852,745
017122,4020,Tina-Avalon R-II,Tina-Avalon Elementary,2024,Elementary,0.0646,-0.0183,324,614
017122,4020,Tina-Avalon R-II,Tina-Avalon Elementary,2025,Elementary,-0.0554,0.1442,759,153
017124,1050,Bosworth R-V,Bosworth High,2018,Middle,-0.0288,-0.0333,275,245
017124,1050,Bosworth R-V,Bosworth High,2019,Middle,-0.0332,-0.123,281,406
017124,1050,Bosworth R-V,Bosworth High,2021,Middle,-0.0522,-0.2422,314,468
017124,1050,Bosworth R-V,Bosworth High,2022,Middle,-0.053,-0.2416,325,476
017124,4020,Bosworth R-V,Bosworth Elementary,2018,Elementary,0.0531,0.1325,287,146
017124,4020,Bosworth R-V,Bosworth Elementary,2019,Elementary,0.1187,0.3993,79,4
017124,4020,Bosworth R-V,Bosworth Elementary,2023,Elementary,-0.013,0.0762,571,281
017124,4020,Bosworth R-V,Bosworth Elementary,2024,Elementary,0.2399,0.2001,22,80
017124,4020,Bosworth R-V,Bosworth Elementary,2025,Elementary,-0.1232,-0.193,915,957
017125,3000,Carrollton R-VII,Carollton Middle School,2018,EleMiddle,-0.073,-0.1289,156,158
017125,3000,Carrollton R-VII,Carollton Middle School,2019,EleMiddle,-0.076,-0.0859,156,149
017125,3000,Carrollton R-VII,Carollton Middle School,2021,EleMiddle,-0.057,-0.0855,132,132
017125,3000,Carrollton R-VII,Carollton Middle School,2022,EleMiddle,-0.0773,-0.0769,130,118
017125,3000,Carrollton R-VII,Carollton Middle School,2023,EleMiddle,0.0057,-0.0354,102,118
017125,3000,Carrollton R-VII,Carollton Middle School,2024,EleMiddle,0.0755,0.0954,58,43
017125,3000,Carrollton R-VII,Carollton Middle School,2025,EleMiddle,0.0918,-0.0571,42,120
017125,4010,Carrollton R-VII,Carrollton Elementary School,2018,Elementary,-0.0516,-0.1548,807,944
017125,4010,Carrollton R-VII,Carrollton Elementary School,2019,Elementary,-0.0617,-0.1206,848,917
017125,4010,Carrollton R-VII,Carrollton Elementary School,2021,Elementary,-0.0427,-0.0142,687,579
017125,4010,Carrollton R-VII,Carrollton Elementary School,2022,Elementary,-0.0908,-0.1792,847,946
017125,4010,Carrollton R-VII,Carrollton Elementary School,2023,Elementary,0.0778,-0.254,251,983
017125,4010,Carrollton R-VII,Carrollton Elementary School,2024,Elementary,0.1731,-0.0557,62,726
017125,4010,Carrollton R-VII,Carrollton Elementary School,2025,Elementary,0.0685,-0.1559,293,923
017126,1050,Norborne R-VIII,Norborne High,2018,Middle,-0.0035,-0.1215,194,401
017126,1050,Norborne R-VIII,Norborne High,2019,Middle,-0.0047,-0.1852,191,455
017126,1050,Norborne R-VIII,Norborne High,2021,Middle,-0.0047,0.095,215,103
017126,1050,Norborne R-VIII,Norborne High,2022,Middle,0.0943,-0.0255,61,263
017126,1050,Norborne R-VIII,Norborne High,2023,Middle,0.0815,-0.0608,79,308
017126,1050,Norborne R-VIII,Norborne High,2024,Middle,-0.091,-0.2436,396,481
017126,1050,Norborne R-VIII,Norborne High,2025,Middle,-0.0436,-0.204,294,456
017126,4020,Norborne R-VIII,Norborne Elementary,2018,Elementary,-0.055,-0.0219,812,616
017126,4020,Norborne R-VIII,Norborne Elementary,2019,Elementary,-0.0332,-0.0465,728,721
017126,4020,Norborne R-VIII,Norborne Elementary,2021,Elementary,-0.0902,0.057,849,357
017126,4020,Norborne R-VIII,Norborne Elementary,2022,Elementary,0.0156,0.1177,483,214
017126,4020,Norborne R-VIII,Norborne Elementary,2023,Elementary,0.1724,0.1707,65,88
017126,4020,Norborne R-VIII,Norborne Elementary,2024,Elementary,0.1617,0.1941,77,89
017126,4020,Norborne R-VIII,Norborne Elementary,2025,Elementary,-0.0861,0.1138,850,204
018047,3000,East Carter County R-II,East Carter County R-Ii Middle,2018,Middle,0.1339,-0.0756,9,328
018047,3000,East Carter County R-II,East Carter County R-Ii Middle,2019,Middle,0.0285,-0.1762,117,445
018047,3000,East Carter County R-II,East Carter County R-Ii Middle,2021,Middle,-0.0142,-0.0997,231,340
018047,3000,East Carter County R-II,East Carter County R-Ii Middle,2022,Middle,-0.1235,-0.2086,425,454
018047,3000,East Carter County R-II,East Carter County R-Ii Middle,2023,Middle,-0.0186,-0.0387,243,271
018047,3000,East Carter County R-II,East Carter County R-Ii Middle,2024,Middle,0.0443,-0.0448,129,309
018047,3000,East Carter County R-II,East Carter County R-Ii Middle,2025,Middle,-0.1063,-0.12,404,394
018047,4020,East Carter County R-II,East Carter County R-Ii Elementary,2018,Elementary,0.0535,0.0443,286,385
018047,4020,East Carter County R-II,East Carter County R-Ii Elementary,2019,Elementary,0.0142,-0.066,465,783
018047,4020,East Carter County R-II,East Carter County R-Ii Elementary,2021,Elementary,-0.0095,-0.019,536,589
018047,4020,East Carter County R-II,East Carter County R-Ii Elementary,2022,Elementary,-0.1152,-0.0375,900,678
018047,4020,East Carter County R-II,East Carter County R-Ii Elementary,2023,Elementary,0.0906,0.0631,211,316
018047,4020,East Carter County R-II,East Carter County R-Ii Elementary,2024,Elementary,-0.0546,-0.1199,767,880
018047,4020,East Carter County R-II,East Carter County R-Ii Elementary,2025,Elementary,-0.1459,-0.3861,945,1001
018050,1050,Van Buren R-I,Van Buren High,2018,Middle,-0.0618,-0.232,353,476
018050,1050,Van Buren R-I,Van Buren High,2019,Middle,-0.076,-0.3167,395,491
018050,1050,Van Buren R-I,Van Buren High,2021,Middle,-0.1709,-0.4748,475,500
018050,1050,Van Buren R-I,Van Buren High,2022,Middle,-0.2172,-0.4946,491,503
018050,1050,Van Buren R-I,Van Buren High,2023,Middle,-0.145,-0.3216,448,496
018050,1050,Van Buren R-I,Van Buren High,2024,Middle,0.0196,-0.0335,176,289
018050,1050,Van Buren R-I,Van Buren High,2025,Middle,-0.1612,0.1179,457,63
018050,4020,Van Buren R-I,Van Buren Elementary,2018,Elementary,0.0632,0.1806,242,74
018050,4020,Van Buren R-I,Van Buren Elementary,2019,Elementary,0.076,0.1534,182,115
018050,4020,Van Buren R-I,Van Buren Elementary,2021,Elementary,0.057,0.2517,278,42
018050,4020,Van Buren R-I,Van Buren Elementary,2022,Elementary,-0.0344,-0.1324,690,891
018050,4020,Van Buren R-I,Van Buren Elementary,2023,Elementary,-0.0876,-0.2378,816,976
018050,4020,Van Buren R-I,Van Buren Elementary,2024,Elementary,0.2055,0.2672,41,27
018050,4020,Van Buren R-I,Van Buren Elementary,2025,Elementary,0.0472,0.0314,362,457
019139,1050,Archie R-V,Archie High,2018,Middle,-0.028,-0.1946,273,467
019139,1050,Archie R-V,Archie High,2019,Middle,-0.0807,-0.2198,402,475
019139,1050,Archie R-V,Archie High,2021,Middle,-0.1282,-0.2279,439,457
019139,1050,Archie R-V,Archie High,2022,Middle,0.0158,-0.2228,192,464
019139,1050,Archie R-V,Archie High,2023,Middle,0.0515,-0.03,113,262
019139,1050,Archie R-V,Archie High School,2024,Middle,-0.0961,-0.0094,405,245
019139,1050,Archie R-V,Archie High School,2025,Middle,-0.079,-0.0367,351,275
019139,4020,Archie R-V,Cass County Elementary,2018,Elementary,0.017,0.0115,474,495
019139,4020,Archie R-V,Cass County Elementary,2019,Elementary,0.019,-0.0237,444,636
019139,4020,Archie R-V,Cass County Elementary,2021,Elementary,0.0475,-0.0712,313,723
019139,4020,Archie R-V,Cass County Elementary,2022,Elementary,-0.0278,0.048,661,409
019139,4020,Archie R-V,Cass County Elementary,2023,Elementary,0.1152,0.0284,151,431
019139,4020,Archie R-V,Archie Elementary,2024,Elementary,-0.0848,-0.1379,838,904
019139,4020,Archie R-V,Archie Elementary,2025,Elementary,-0.0089,-0.0801,579,786
019140,4020,Strasburg C-3,Strasburg Elementary,2018,EleMiddle,0.0211,-0.0629,80,130
019140,4020,Strasburg C-3,Strasburg Elementary,2019,EleMiddle,-0.019,-0.0389,123,124
019140,4020,Strasburg C-3,Strasburg Elementary,2021,EleMiddle,-0.0855,-0.1045,143,138
019140,4020,Strasburg C-3,Strasburg Elementary,2022,EleMiddle,0.0217,-0.0966,67,129
019140,4020,Strasburg C-3,Strasburg Elementary,2023,EleMiddle,0.1263,0.0409,26,71
019140,4020,Strasburg C-3,Strasburg Elementary,2024,EleMiddle,0.0456,0.0457,72,71
019140,4020,Strasburg C-3,Strasburg Elementary,2025,EleMiddle,0.0634,-0.0246,56,101
019142,3000,Raymore-Peculiar R-II,Raymore-Peculiar East Middle,2018,Middle,-0.0036,-0.1631,195,435
019142,3000,Raymore-Peculiar R-II,Raymore-Peculiar East Middle,2019,Middle,-0.019,-0.122,228,404
019142,3000,Raymore-Peculiar R-II,Raymore-Peculiar East Middle,2021,Middle,-0.0142,-0.076,231,306
019142,3000,Raymore-Peculiar R-II,Raymore-Peculiar East Middle,2022,Middle,-0.0823,-0.0982,370,377
019142,3000,Raymore-Peculiar R-II,Raymore-Peculiar East Middle,2023,Middle,0.0815,-0.1005,78,361
019142,3000,Raymore-Peculiar R-II,Raymore-Peculiar East Middle,2024,Middle,-0.1685,-0.1979,475,465
019142,3000,Raymore-Peculiar R-II,Raymore-Peculiar East Middle,2025,Middle,-0.0816,-0.1236,357,396
019142,3010,Raymore-Peculiar R-II,Raymore-Peculiar South Middle,2019,Middle,0.038,-0.0142,96,208
019142,3010,Raymore-Peculiar R-II,Raymore-Peculiar South Middle,2021,Middle,-0.0095,-0.0855,224,317
019142,3010,Raymore-Peculiar R-II,Raymore-Peculiar South Middle,2022,Middle,0.0379,0.0319,140,176
019142,3010,Raymore-Peculiar R-II,Raymore-Peculiar South Middle,2023,Middle,0.0933,-0.014,62,229
019142,3010,Raymore-Peculiar R-II,Raymore-Peculiar South Middle,2024,Middle,-0.1021,-0.1945,412,462
019142,3010,Raymore-Peculiar R-II,Raymore-Peculiar South Middle,2025,Middle,0.0221,-0.1096,164,379
019142,4020,Raymore-Peculiar R-II,Peculiar Elementary,2018,Elementary,-0.0133,-0.0805,624,811
019142,4020,Raymore-Peculiar R-II,Peculiar Elementary,2019,Elementary,0.0142,-0.0223,465,630
019142,4020,Raymore-Peculiar R-II,Peculiar Elementary,2021,Elementary,-0.0997,-0.1235,869,832
019142,4020,Raymore-Peculiar R-II,Peculiar Elementary,2022,Elementary,-0.1062,0.0884,876,297
019142,4020,Raymore-Peculiar R-II,Peculiar Elementary,2023,Elementary,-0.1105,0.06,876,328
019142,4020,Raymore-Peculiar R-II,Peculiar Elementary,2024,Elementary,-0.0495,0.0823,748,301
019142,4020,Raymore-Peculiar R-II,Peculiar Elementary,2025,Elementary,0.0104,0.1,492,245
019142,4040,Raymore-Peculiar R-II,Raymore Elementary,2018,Elementary,0.079,0.076,179,278
019142,4040,Raymore-Peculiar R-II,Raymore Elementary,2019,Elementary,0.076,0.0328,182,415
019142,4040,Raymore-Peculiar R-II,Raymore Elementary,2021,Elementary,0.0475,0.1425,313,168
019142,4040,Raymore-Peculiar R-II,Raymore Elementary,2022,Elementary,0.0596,0.1965,317,82
019142,4040,Raymore-Peculiar R-II,Raymore Elementary,2023,Elementary,-0.0771,-0.0647,786,731
019142,4040,Raymore-Peculiar R-II,Raymore Elementary,2024,Elementary,0.0167,0.0135,507,513
019142,4040,Raymore-Peculiar R-II,Raymore Elementary,2025,Elementary,-0.078,-0.0302,826,653
019142,4060,Raymore-Peculiar R-II,Stonegate Elementary,2018,Elementary,-0.039,-0.1362,752,922
019142,4060,Raymore-Peculiar R-II,Stonegate Elementary,2019,Elementary,0.0095,-0.0546,493,751
019142,4060,Raymore-Peculiar R-II,Stonegate Elementary,2021,Elementary,0.0712,-0.0285,231,610
019142,4060,Raymore-Peculiar R-II,Stonegate Elementary,2022,Elementary,-0.1098,0.1567,888,141
019142,4060,Raymore-Peculiar R-II,Stonegate Elementary,2023,Elementary,-0.0494,0.0619,704,317
019142,4060,Raymore-Peculiar R-II,Stonegate Elementary,2024,Elementary,-0.172,0.0302,964,454
019142,4060,Raymore-Peculiar R-II,Stonegate Elementary,2025,Elementary,-0.173,0.0355,966,445
019142,4070,Raymore-Peculiar R-II,Timber Creek Elementary,2018,Elementary,0.1373,-0.0971,62,850
019142,4070,Raymore-Peculiar R-II,Timber Creek Elementary,2019,Elementary,0.1662,-0.0347,26,684
019142,4070,Raymore-Peculiar R-II,Timber Creek Elementary,2021,Elementary,0.1899,0.1614,38,139
019142,4070,Raymore-Peculiar R-II,Timber Creek Elementary,2022,Elementary,0.1131,0.1302,157,194
019142,4070,Raymore-Peculiar R-II,Timber Creek Elementary,2023,Elementary,0.0872,0.1269,223,165
019142,4070,Raymore-Peculiar R-II,Timber Creek Elementary,2024,Elementary,0.0389,0.1612,413,132
019142,4070,Raymore-Peculiar R-II,Timber Creek Elementary,2025,Elementary,0.0918,0.1188,217,198
019142,4080,Raymore-Peculiar R-II,Eagle Glen Elementary,2018,Elementary,-0.0377,0.0221,746,459
019142,4080,Raymore-Peculiar R-II,Eagle Glen Elementary,2019,Elementary,0.0095,-0.0024,493,551
019142,4080,Raymore-Peculiar R-II,Eagle Glen Elementary,2021,Elementary,0.1377,0.1377,81,176
019142,4080,Raymore-Peculiar R-II,Eagle Glen Elementary,2022,Elementary,-0.1078,0.1559,881,143
019142,4080,Raymore-Peculiar R-II,Eagle Glen Elementary,2023,Elementary,0.0889,0.1658,217,96
019142,4080,Raymore-Peculiar R-II,Eagle Glen Elementary,2024,Elementary,0.0002,0.0353,566,443
019142,4080,Raymore-Peculiar R-II,Eagle Glen Elementary,2025,Elementary,0.0386,0.0084,394,529
019142,4090,Raymore-Peculiar R-II,Creekmoor Elementary,2018,Elementary,0.015,0.066,484,311
019142,4090,Raymore-Peculiar R-II,Creekmoor Elementary,2019,Elementary,0.038,0.0309,349,420
019142,4090,Raymore-Peculiar R-II,Creekmoor Elementary,2021,Elementary,0.0522,0.0807,300,283
019142,4090,Raymore-Peculiar R-II,Creekmoor Elementary,2022,Elementary,-0.0587,0.0359,776,445
019142,4090,Raymore-Peculiar R-II,Creekmoor Elementary,2023,Elementary,0.0194,0.0817,451,264
019142,4090,Raymore-Peculiar R-II,Creekmoor Elementary,2024,Elementary,-0.0696,0.1438,810,155
019142,4090,Raymore-Peculiar R-II,Creekmoor Elementary,2025,Elementary,-0.0618,0.0277,780,469
019142,5000,Raymore-Peculiar R-II,Bridle Ridge Elementary,2018,Elementary,-0.0063,0.0871,587,247
019142,5000,Raymore-Peculiar R-II,Bridle Ridge Elementary,2019,Elementary,-0.019,-0.0546,655,751
019142,5000,Raymore-Peculiar R-II,Bridle Ridge Elementary,2021,Elementary,-0.038,-0.0997,666,777
019142,5000,Raymore-Peculiar R-II,Bridle Ridge Elementary,2022,Elementary,0.0367,0.148,402,159
019142,5000,Raymore-Peculiar R-II,Bridle Ridge Elementary,2023,Elementary,-0.0006,0.1509,514,122
019142,5000,Raymore-Peculiar R-II,Bridle Ridge Elementary,2024,Elementary,-0.0222,0.0453,647,409
019142,5000,Raymore-Peculiar R-II,Bridle Ridge Elementary,2025,Elementary,-0.0312,-0.0113,683,593
019144,3000,Sherwood Cass R-VIII,Sherwood Middle,2018,Middle,-0.0059,0.065,200,86
019144,3000,Sherwood Cass R-VIII,Sherwood Middle,2019,Middle,0.0285,0.0632,117,88
019144,3000,Sherwood Cass R-VIII,Sherwood Middle,2021,Middle,-0.0142,0.0855,231,107
019144,3000,Sherwood Cass R-VIII,Sherwood Middle,2022,Middle,0.0313,0.0733,156,117
019144,3000,Sherwood Cass R-VIII,Sherwood Middle,2023,Middle,-0.0786,-0.0147,364,231
019144,3000,Sherwood Cass R-VIII,Sherwood Middle,2024,Middle,-0.1752,-0.1058,478,396
019144,3000,Sherwood Cass R-VIII,Sherwood Middle,2025,Middle,-0.1204,-0.1968,420,450
019144,4020,Sherwood Cass R-VIII,Sherwood Elementary,2018,Elementary,-0.0308,0.0509,703,365
019144,4020,Sherwood Cass R-VIII,Sherwood Elementary,2019,Elementary,-0.057,0.0703,830,296
019144,4020,Sherwood Cass R-VIII,Sherwood Elementary,2021,Elementary,-0.0997,-0.0047,869,548
019144,4020,Sherwood Cass R-VIII,Sherwood Elementary,2022,Elementary,0.0352,-0.0371,407,675
019144,4020,Sherwood Cass R-VIII,Sherwood Elementary,2023,Elementary,-0.1285,-0.1945,913,955
019144,4020,Sherwood Cass R-VIII,Sherwood Elementary,2024,Elementary,-0.0472,-0.0335,736,665
019144,4020,Sherwood Cass R-VIII,Sherwood Elementary,2025,Elementary,-0.0069,-0.0949,566,824
019147,4020,East Lynne 40,East Lynne Elementary,2018,EleMiddle,0.0713,0.0081,37,86
019147,4020,East Lynne 40,East Lynne Elementary,2019,EleMiddle,0.0665,-0.0427,41,128
019147,4020,East Lynne 40,East Lynne Elementary,2021,EleMiddle,0.0285,-0.0475,73,119
019147,4020,East Lynne 40,East Lynne Elementary,2022,EleMiddle,-0.066,-0.0955,121,128
019147,4020,East Lynne 40,East Lynne Elementary,2023,EleMiddle,0.0242,-0.0167,86,107
019147,4020,East Lynne 40,East Lynne Elementary,2024,EleMiddle,-0.0009,-0.0584,102,128
019147,4020,East Lynne 40,East Lynne Elementary,2025,EleMiddle,0.0929,-0.0249,41,102
019148,3000,Pleasant Hill R-III,Pleasant Hill Middle,2018,Middle,-0.1084,-0.0417,443,262
019148,3000,Pleasant Hill R-III,Pleasant Hill Middle,2019,Middle,-0.0237,-0.0769,244,330
019148,3000,Pleasant Hill R-III,Pleasant Hill Middle,2021,Middle,0.019,-0.2089,171,447
019148,3000,Pleasant Hill R-III,Pleasant Hill Middle,2022,Middle,-0.1695,-0.2315,463,469
019148,3000,Pleasant Hill R-III,Pleasant Hill Middle,2023,Middle,0.0945,0.1264,61,64
019148,3000,Pleasant Hill R-III,Pleasant Hill Middle,2024,Middle,-0.1212,0.0194,433,201
019148,3000,Pleasant Hill R-III,Pleasant Hill Middle,2025,Middle,-0.0323,-0.432,272,493
019148,4040,Pleasant Hill R-III,Pleasant Hill Elementary,2018,Elementary,0.0644,0.0321,238,424
019148,4040,Pleasant Hill R-III,Pleasant Hill Elementary,2019,Elementary,0.1519,0.1211,38,176
019148,4040,Pleasant Hill R-III,Pleasant Hill Elementary,2021,Elementary,0.2089,0.1282,28,193
019148,4040,Pleasant Hill R-III,Pleasant Hill Elementary,2022,Elementary,0.1515,0.1087,93,234
019148,4040,Pleasant Hill R-III,Pleasant Hill Elementary,2023,Elementary,0.0144,0.05,464,373
019148,4040,Pleasant Hill R-III,Pleasant Hill Elementary,2024,Elementary,0.0174,0.1447,505,154
019148,4040,Pleasant Hill R-III,Pleasant Hill Elementary,2025,Elementary,-0.0567,0.1069,762,225
019148,4060,Pleasant Hill R-III,Pleasant Hill Intermediate,2018,Elementary,-0.059,-0.0053,828,566
019148,4060,Pleasant Hill R-III,Pleasant Hill Intermediate,2019,Elementary,-0.0095,0.0119,597,496
019148,4060,Pleasant Hill R-III,Pleasant Hill Intermediate,2021,Elementary,-0.1282,-0.114,924,811
019148,4060,Pleasant Hill R-III,Pleasant Hill Intermediate,2022,Elementary,-0.0482,0.0062,739,547
019148,4060,Pleasant Hill R-III,Pleasant Hill Intermediate,2023,Elementary,-0.0734,-0.0653,778,732
019148,4060,Pleasant Hill R-III,Pleasant Hill Intermediate,2024,Elementary,0.034,-0.0061,438,576
019148,4060,Pleasant Hill R-III,Pleasant Hill Intermediate,2025,Elementary,-0.0587,-0.1312,773,887
019149,3000,Harrisonville R-IX,Harrisonville Middle,2018,Middle,0.0402,0.059,86,93
019149,3000,Harrisonville R-IX,Harrisonville Middle,2019,Middle,0.057,0.0802,61,69
019149,3000,Harrisonville R-IX,Harrisonville Middle,2021,Middle,0.0427,0.057,120,137
019149,3000,Harrisonville R-IX,Harrisonville Middle,2022,Middle,-0.0382,-0.008,300,240
019149,3000,Harrisonville R-IX,Harrisonville Middle,2023,Middle,-0.1435,0.0179,446,175
019149,3000,Harrisonville R-IX,Harrisonville Middle,2024,Middle,-0.0121,0.1004,242,80
019149,3000,Harrisonville R-IX,Harrisonville Middle,2025,Middle,-0.2442,-0.0764,492,330
019149,4040,Harrisonville R-IX,McEowen Elementary,2018,Elementary,0.0012,-0.0696,550,782
019149,4040,Harrisonville R-IX,McEowen Elementary,2019,Elementary,-0.0617,-0.0855,848,844
019149,4040,Harrisonville R-IX,McEowen Elementary,2021,Elementary,-0.1092,-0.0855,887,756
019149,4040,Harrisonville R-IX,McEowen Elementary,2022,Elementary,0.0663,-0.0964,291,829
019149,4040,Harrisonville R-IX,McEowen Elementary,2023,Elementary,-0.0005,-0.1332,513,887
019149,4040,Harrisonville R-IX,McEowen Elementary,2024,Elementary,0.0232,-0.0145,485,603
019149,4040,Harrisonville R-IX,McEowen Elementary,2025,Elementary,-0.0672,-0.0606,797,742
019150,1050,Drexel R-IV,Drexel High,2018,Middle,-0.047,-0.1474,325,423
019150,1050,Drexel R-IV,Drexel High,2019,Middle,-0.057,-0.254,359,482
019150,1050,Drexel R-IV,Drexel High,2021,Middle,-0.038,-0.1804,282,432
019150,1050,Drexel R-IV,Drexel High,2022,Middle,-0.1313,0.0397,430,155
019150,1050,Drexel R-IV,Drexel High,2023,Middle,-0.0566,0.087,319,97
019150,1050,Drexel R-IV,Drexel High,2024,Middle,-0.0763,0.1457,375,47
019150,1050,Drexel R-IV,Drexel High,2025,Middle,-0.031,0.0085,267,211
019150,4020,Drexel R-IV,Drexel Elementary,2018,Elementary,0.1783,0.1771,27,78
019150,4020,Drexel R-IV,Drexel Elementary,2019,Elementary,0.038,0.2246,349,38
019150,4020,Drexel R-IV,Drexel Elementary,2021,Elementary,-0.0475,0.0855,706,271
019150,4020,Drexel R-IV,Drexel Elementary,2022,Elementary,-0.0374,-0.0563,706,735
019150,4020,Drexel R-IV,Drexel Elementary,2023,Elementary,0.1292,0.0564,127,345
019150,4020,Drexel R-IV,Drexel Elementary,2024,Elementary,-0.1049,-0.215,881,965
019150,4020,Drexel R-IV,Drexel Elementary,2025,Elementary,0.0855,0.0161,239,502
019151,1050,Midway R-I,Midway High,2018,Middle,-0.1203,-0.1919,450,461
019151,1050,Midway R-I,Midway High,2019,Middle,-0.1709,-0.1785,478,449
019151,1050,Midway R-I,Midway High,2021,Middle,-0.1187,0.0095,422,198
019151,1050,Midway R-I,Midway High,2022,Middle,-0.2046,-0.0435,486,294
019151,1050,Midway R-I,Midway High,2023,Middle,0.1156,0.1927,44,23
019151,1050,Midway R-I,Midway High,2024,Middle,-0.1567,0.1781,466,33
019151,1050,Midway R-I,Midway High,2025,Middle,-0.0881,-0.0263,372,258
019151,4020,Midway R-I,Midway Elementary,2018,Elementary,0.0068,0.1055,525,204
019151,4020,Midway R-I,Midway Elementary,2019,Elementary,-0.0237,-0.0057,678,564
019151,4020,Midway R-I,Midway Elementary,2021,Elementary,-0.0285,0.0617,623,343
019151,4020,Midway R-I,Midway Elementary,2022,Elementary,-0.0371,0.0914,703,289
019151,4020,Midway R-I,Midway Elementary,2023,Elementary,0.1009,0.1328,178,152
019151,4020,Midway R-I,Midway Elementary,2024,Elementary,0.1248,0.0405,133,424
019151,4020,Midway R-I,Midway Elementary,2025,Elementary,-0.0851,-0.0935,846,820
019152,1055,Belton 124,Belton Middle School/Fc,2018,Middle,-0.0408,-0.0781,308,335
019152,1055,Belton 124,Belton Middle School/Fc,2019,Middle,-0.0475,-0.0617,325,296
019152,1055,Belton 124,Belton Middle School,2021,Middle,-0.1045,-0.133,404,383
019152,1055,Belton 124,Belton Middle School,2022,Middle,0.0978,-0.061,57,333
019152,1055,Belton 124,Belton Middle School,2023,Middle,-0.0541,-0.0531,311,297
019152,1055,Belton 124,Belton Middle School,2024,Middle,-0.0469,-0.0996,313,384
019152,1055,Belton 124,Belton Middle School,2025,Middle,-0.0518,-0.054,306,301
019152,4020,Belton 124,Cambridge Elementary,2018,Elementary,0.1788,0.3114,24,14
019152,4020,Belton 124,Cambridge Elementary,2019,Elementary,0.2707,0.3177,2,10
019152,4020,Belton 124,Cambridge Elementary,2021,Elementary,0.2279,0.1092,15,232
019152,4020,Belton 124,Cambridge Elementary,2022,Elementary,-0.0492,-0.0147,742,609
019152,4020,Belton 124,Cambridge Elementary,2023,Elementary,-0.013,-0.093,570,807
019152,4020,Belton 124,Cambridge Elementary,2024,Elementary,-0.0157,-0.067,622,759
019152,4020,Belton 124,Cambridge Elementary,2025,Elementary,-0.0117,0.004,601,545
019152,4040,Belton 124,Hillcrest Steam Academy,2018,Elementary,-0.0326,0.0177,714,472
019152,4040,Belton 124,Hillcrest Steam Academy,2019,Elementary,0.0047,0.0954,522,230
019152,4040,Belton 124,Hillcrest Steam Academy,2021,Elementary,0.0522,0.0997,300,245
019152,4040,Belton 124,Wickens STEAM Academy at Hillcrest,2022,Elementary,0.057,0.1633,324,131
019152,4040,Belton 124,Wickens STEAM Academy at Hillcrest,2023,Elementary,-0.0094,0.0617,559,318
019152,4040,Belton 124,Wickens STEAM Academy at Hillcrest,2024,Elementary,-0.0329,-0.006,684,575
019152,4040,Belton 124,Wickens STEAM Academy at Hillcrest,2025,Elementary,0.0251,-0.0048,441,574
019152,4050,Belton 124,Scott Elementary,2018,Elementary,-0.019,-0.0224,650,621
019152,4050,Belton 124,Scott Elementary,2019,Elementary,-0.0617,-0.0859,848,846
019152,4060,Belton 124,Gladden Elementary,2018,Elementary,0.1473,0.3106,49,15
019152,4060,Belton 124,Gladden Elementary,2019,Elementary,0.1282,0.3025,64,15
019152,4060,Belton 124,Gladden Elementary,2021,Elementary,0.057,0.2612,278,33
019152,4060,Belton 124,Gladden Elementary,2022,Elementary,0.0757,0.0825,259,311
